id,Start_minutes,End_minutes,X,Y,Team,Action,Half,Player_Name,next_player,next_action,next_x,next_y,event_id,next_team,next_event_id,xt_value,Date,Game,League,Manager,Match_ID,Season,Opposition_Team,Shots,SoT,Goals_scored,Goals_conceded,Accurate passes,Inaccurate passes,Passes,xG,Unnamed: 31,XG,Team.1,Unnamed: 34
2119,53.48,53.82,51.7,15.7,Mamelodi Sundowns,Accurate passes,2nd half,Khuliso Mudau,Gaston Sirino,Counter-attacks,81.8,46.3,1175,Mamelodi Sundowns,1176,0.01470662,12/04/2022,Mamelodi Sundowns vs Lamontville Golden Arrows - 6:0,PSL,Manqoba Mngqithi/Rulani Mokeona,174,2021/22,Lamontville Golden Arrows,0,0,0,0,1,0,1,,,,,
2123,53.57,53.9,78.4,42,Mamelodi Sundowns,Accurate passes,2nd half,Gaston Sirino,Bradley Ralani,Counter-attacks,87.6,48.3,1177,Mamelodi Sundowns,1178,0.03105989,12/04/2022,Mamelodi Sundowns vs Lamontville Golden Arrows - 6:0,PSL,Manqoba Mngqithi/Rulani Mokeona,174,2021/22,Lamontville Golden Arrows,0,0,0,0,1,0,1,,,,,
2126,53.62,53.95,90.4,41.4,Mamelodi Sundowns,Shots,2nd half,Bradley Ralani,Thabani Zuke,Interceptions,9.1,29.2,1180,Lamontville Golden Arrows,1181,0,12/04/2022,Mamelodi Sundowns vs Lamontville Golden Arrows - 6:0,PSL,Manqoba Mngqithi/Rulani Mokeona,174,2021/22,Lamontville Golden Arrows,1,0,0,0,0,0,0,,,,,
2130,53.67,54,18.9,40.7,Lamontville Golden Arrows,Accurate passes,2nd half,Nkosinathi Sibisi,Themba Mantshiyane,Inaccurate passes,29,59.6,1183,Lamontville Golden Arrows,1184,-0.0003889,12/04/2022,Mamelodi Sundowns vs Lamontville Golden Arrows - 6:0,PSL,Lehlohonolo Seema,174,2021/22,Mamelodi Sundowns,0,0,0,0,1,0,1,,,,,
2131,53.73,54.07,29,59.6,Lamontville Golden Arrows,Inaccurate passes,2nd half,Themba Mantshiyane,Themba Mantshiyane,Opp half lost balls,32.9,60.1,1184,Lamontville Golden Arrows,1185,0,12/04/2022,Mamelodi Sundowns vs Lamontville Golden Arrows - 6:0,PSL,Lehlohonolo Seema,174,2021/22,Mamelodi Sundowns,0,0,0,0,0,1,1,,,,,
2138,54.35,54.68,45.7,55.8,Mamelodi Sundowns,Accurate passes,2nd half,Mosa Lebusa,Bradley Ralani,Positional attacks,56.4,55.3,1188,Mamelodi Sundowns,1189,0.00227273,12/04/2022,Mamelodi Sundowns vs Lamontville Golden Arrows - 6:0,PSL,Manqoba Mngqithi/Rulani Mokeona,174,2021/22,Lamontville Golden Arrows,0,0,0,0,1,0,1,,,,,
2141,54.37,54.7,53.9,57.8,Mamelodi Sundowns,Accurate passes,2nd half,Bradley Ralani,Lyle Lakay,Positional attacks,46.5,66.9,1190,Mamelodi Sundowns,1191,-0.00363469,12/04/2022,Mamelodi Sundowns vs Lamontville Golden Arrows - 6:0,PSL,Manqoba Mngqithi/Rulani Mokeona,174,2021/22,Lamontville Golden Arrows,0,0,0,0,1,0,1,,,,,
2142,54.38,54.72,46.5,66.9,Mamelodi Sundowns,Accurate passes,2nd half,Lyle Lakay,Bradley Ralani,Positional attacks,63.1,66.6,1191,Mamelodi Sundowns,1192,0.00496716,12/04/2022,Mamelodi Sundowns vs Lamontville Golden Arrows - 6:0,PSL,Manqoba Mngqithi/Rulani Mokeona,174,2021/22,Lamontville Golden Arrows,0,0,0,0,1,0,1,,,,,
2146,54.43,54.77,63.2,61.6,Mamelodi Sundowns,Accurate passes,2nd half,Bradley Ralani,Themba Zwane,Positional attacks,74.9,49.1,1193,Mamelodi Sundowns,1194,0.0066718,12/04/2022,Mamelodi Sundowns vs Lamontville Golden Arrows - 6:0,PSL,Manqoba Mngqithi/Rulani Mokeona,174,2021/22,Lamontville Golden Arrows,0,0,0,0,1,0,1,,,,,
2148,54.5,54.83,75.3,54,Mamelodi Sundowns,Accurate passes,2nd half,Themba Zwane,Bradley Ralani,Positional attacks,79.5,64.8,1195,Mamelodi Sundowns,1196,0.00354791,12/04/2022,Mamelodi Sundowns vs Lamontville Golden Arrows - 6:0,PSL,Manqoba Mngqithi/Rulani Mokeona,174,2021/22,Lamontville Golden Arrows,0,0,0,0,1,0,1,,,,,
2151,54.52,54.85,79.5,64.8,Mamelodi Sundowns,Accurate passes,2nd half,Bradley Ralani,Lindokuhle Mtshali,Positional attacks,63.4,60.6,1196,Lamontville Golden Arrows,1197,-0.01011252,12/04/2022,Mamelodi Sundowns vs Lamontville Golden Arrows - 6:0,PSL,Manqoba Mngqithi/Rulani Mokeona,174,2021/22,Lamontville Golden Arrows,0,0,0,0,1,0,1,,,,,
2155,54.58,54.92,51,13.7,Lamontville Golden Arrows,Inaccurate passes,2nd half,Lindokuhle Mtshali,Denis Onyango,Positional attacks,96.4,12.9,1200,Mamelodi Sundowns,1201,0,12/04/2022,Mamelodi Sundowns vs Lamontville Golden Arrows - 6:0,PSL,Lehlohonolo Seema,174,2021/22,Mamelodi Sundowns,0,0,0,0,0,1,1,,,,,
2160,54.75,55.08,9.1,50,Mamelodi Sundowns,Accurate passes,2nd half,Denis Onyango,Brian Onyango,Positional attacks,18,44.4,1202,Mamelodi Sundowns,1203,0.00023559,12/04/2022,Mamelodi Sundowns vs Lamontville Golden Arrows - 6:0,PSL,Manqoba Mngqithi/Rulani Mokeona,174,2021/22,Lamontville Golden Arrows,0,0,0,0,1,0,1,,,,,
2162,54.8,55.13,18,44.4,Mamelodi Sundowns,Accurate passes,2nd half,Brian Onyango,Andile Jali,Positional attacks,31.7,35.2,1203,Mamelodi Sundowns,1204,0.00131072,12/04/2022,Mamelodi Sundowns vs Lamontville Golden Arrows - 6:0,PSL,Manqoba Mngqithi/Rulani Mokeona,174,2021/22,Lamontville Golden Arrows,0,0,0,0,1,0,1,,,,,
2164,54.83,55.17,31.7,35.2,Mamelodi Sundowns,Accurate passes,2nd half,Andile Jali,Lyle Lakay,Positional attacks,42.2,65.8,1204,Mamelodi Sundowns,1205,-6.11E-05,12/04/2022,Mamelodi Sundowns vs Lamontville Golden Arrows - 6:0,PSL,Manqoba Mngqithi/Rulani Mokeona,174,2021/22,Lamontville Golden Arrows,0,0,0,0,1,0,1,,,,,
2166,54.88,55.22,42.2,65.8,Mamelodi Sundowns,Accurate passes,2nd half,Lyle Lakay,Gaston Sirino,Positional attacks,45.3,57.7,1205,Mamelodi Sundowns,1206,0.00258273,12/04/2022,Mamelodi Sundowns vs Lamontville Golden Arrows - 6:0,PSL,Manqoba Mngqithi/Rulani Mokeona,174,2021/22,Lamontville Golden Arrows,0,0,0,0,1,0,1,,,,,
2167,54.92,55.25,45.3,57.7,Mamelodi Sundowns,Accurate passes,2nd half,Gaston Sirino,Bradley Ralani,Positional attacks,59.4,67.1,1206,Mamelodi Sundowns,1207,0.00089056,12/04/2022,Mamelodi Sundowns vs Lamontville Golden Arrows - 6:0,PSL,Manqoba Mngqithi/Rulani Mokeona,174,2021/22,Lamontville Golden Arrows,0,0,0,0,1,0,1,,,,,
2170,54.95,55.28,59.4,67.1,Mamelodi Sundowns,Accurate passes,2nd half,Bradley Ralani,Gaston Sirino,Positional attacks,71.1,67.5,1207,Mamelodi Sundowns,1208,0.00648533,12/04/2022,Mamelodi Sundowns vs Lamontville Golden Arrows - 6:0,PSL,Manqoba Mngqithi/Rulani Mokeona,174,2021/22,Lamontville Golden Arrows,0,0,0,0,1,0,1,,,,,
2174,55.05,55.38,90,62.5,Mamelodi Sundowns,Accurate passes,2nd half,Gaston Sirino,Velemseni Ndwandwe,Positional attacks,92.6,45.7,1209,Lamontville Golden Arrows,1210,0.02006066,12/04/2022,Mamelodi Sundowns vs Lamontville Golden Arrows - 6:0,PSL,Manqoba Mngqithi/Rulani Mokeona,174,2021/22,Lamontville Golden Arrows,0,0,0,0,1,0,1,,,,,
2182,55.73,56.07,105,68,Mamelodi Sundowns,Accurate passes,2nd half,Lyle Lakay,Peter Shalulile,Air challenges lost,100.6,27.7,1212,Mamelodi Sundowns,1213,0.21952772,12/04/2022,Mamelodi Sundowns vs Lamontville Golden Arrows - 6:0,PSL,Manqoba Mngqithi/Rulani Mokeona,174,2021/22,Lamontville Golden Arrows,0,0,0,0,1,0,1,,,,,
2194,55.83,56.17,91.2,14.6,Mamelodi Sundowns,Successful dribbles,2nd half,Khuliso Mudau,Pule Mmodi,Unsuccessful tackles,13.8,53.4,1220,Lamontville Golden Arrows,1221,0,12/04/2022,Mamelodi Sundowns vs Lamontville Golden Arrows - 6:0,PSL,Manqoba Mngqithi/Rulani Mokeona,174,2021/22,Lamontville Golden Arrows,0,0,0,0,0,0,0,,,,,
2201,55.85,56.18,96.1,13.5,Mamelodi Sundowns,Inaccurate passes,2nd half,Khuliso Mudau,Sera Motebang,Interceptions,94.2,26.1,1224,Lamontville Golden Arrows,1225,0,12/04/2022,Mamelodi Sundowns vs Lamontville Golden Arrows - 6:0,PSL,Manqoba Mngqithi/Rulani Mokeona,174,2021/22,Lamontville Golden Arrows,0,0,0,0,0,1,1,,,,,
2208,55.95,56.28,31.4,65.8,Lamontville Golden Arrows,Accurate passes,2nd half,Pule Mmodi,Themba Mantshiyane,Positional attacks,24.2,65.5,1227,Lamontville Golden Arrows,1228,-0.00132805,12/04/2022,Mamelodi Sundowns vs Lamontville Golden Arrows - 6:0,PSL,Lehlohonolo Seema,174,2021/22,Mamelodi Sundowns,0,0,0,0,1,0,1,,,,,
2209,55.97,56.3,24.2,65.5,Lamontville Golden Arrows,Accurate passes,2nd half,Themba Mantshiyane,Pule Mmodi,Positional attacks,30.9,66.8,1228,Lamontville Golden Arrows,1229,0.00132805,12/04/2022,Mamelodi Sundowns vs Lamontville Golden Arrows - 6:0,PSL,Lehlohonolo Seema,174,2021/22,Mamelodi Sundowns,0,0,0,0,1,0,1,,,,,
2211,55.98,56.32,30.9,66.8,Lamontville Golden Arrows,Accurate passes,2nd half,Pule Mmodi,Nkosingiphile Gumede,Positional attacks,10.4,45,1229,Lamontville Golden Arrows,1230,8.60E-07,12/04/2022,Mamelodi Sundowns vs Lamontville Golden Arrows - 6:0,PSL,Lehlohonolo Seema,174,2021/22,Mamelodi Sundowns,0,0,0,0,1,0,1,,,,,
2214,56.2,56.53,13.8,44.1,Lamontville Golden Arrows,Accurate passes,2nd half,Nkosingiphile Gumede,Sera Motebang,Air challenges lost,72.7,28,1231,Lamontville Golden Arrows,1232,0.01407404,12/04/2022,Mamelodi Sundowns vs Lamontville Golden Arrows - 6:0,PSL,Lehlohonolo Seema,174,2021/22,Mamelodi Sundowns,0,0,0,0,1,0,1,,,,,
2226,56.4,56.73,85.8,67.2,Lamontville Golden Arrows,Accurate passes,2nd half,Nduduzo Sibiya,Lindokuhle Mtshali,Positional attacks,83.4,59.4,1237,Lamontville Golden Arrows,1238,0.0019696,12/04/2022,Mamelodi Sundowns vs Lamontville Golden Arrows - 6:0,PSL,Lehlohonolo Seema,174,2021/22,Mamelodi Sundowns,0,0,0,0,1,0,1,,,,,
2230,56.43,56.77,82.3,55.9,Lamontville Golden Arrows,Accurate passes,2nd half,Lindokuhle Mtshali,Velemseni Ndwandwe,Positional attacks,98.5,36.7,1239,Lamontville Golden Arrows,1240,0.2279209,12/04/2022,Mamelodi Sundowns vs Lamontville Golden Arrows - 6:0,PSL,Lehlohonolo Seema,174,2021/22,Mamelodi Sundowns,0,0,0,0,1,0,1,,,,,
2235,56.47,56.8,98.5,36.7,Lamontville Golden Arrows,Shots,2nd half,Velemseni Ndwandwe,Velemseni Ndwandwe,Challenges won,98.5,36.7,1242,Lamontville Golden Arrows,1242,0,12/04/2022,Mamelodi Sundowns vs Lamontville Golden Arrows - 6:0,PSL,Lehlohonolo Seema,174,2021/22,Mamelodi Sundowns,1,0,0,0,0,0,0,,,,,
2244,58.6,58.93,4.8,30,Mamelodi Sundowns,Accurate passes,2nd half,Denis Onyango,Brian Onyango,Positional attacks,12.9,13.4,1247,Mamelodi Sundowns,1248,-0.00062467,12/04/2022,Mamelodi Sundowns vs Lamontville Golden Arrows - 6:0,PSL,Manqoba Mngqithi/Rulani Mokeona,174,2021/22,Lamontville Golden Arrows,0,0,0,0,1,0,1,,,,,
2248,58.68,59.02,10.7,15.7,Mamelodi Sundowns,Accurate passes,2nd half,Brian Onyango,Lyle Lakay,Positional attacks,13.8,60.9,1249,Mamelodi Sundowns,1250,-0.00098973,12/04/2022,Mamelodi Sundowns vs Lamontville Golden Arrows - 6:0,PSL,Manqoba Mngqithi/Rulani Mokeona,174,2021/22,Lamontville Golden Arrows,0,0,0,0,1,0,1,,,,,
2249,58.77,59.1,13.8,60.9,Mamelodi Sundowns,Accurate passes,2nd half,Lyle Lakay,George Maluleka,Successful dribbles,36.4,51.5,1250,Mamelodi Sundowns,1251,0.00435103,12/04/2022,Mamelodi Sundowns vs Lamontville Golden Arrows - 6:0,PSL,Manqoba Mngqithi/Rulani Mokeona,174,2021/22,Lamontville Golden Arrows,0,0,0,0,1,0,1,,,,,
2251,58.78,59.12,36.4,51.5,Mamelodi Sundowns,Successful dribbles,2nd half,George Maluleka,Siyavuya Ndlovu,Unsuccessful tackles,68.6,16.5,1251,Lamontville Golden Arrows,1252,0,12/04/2022,Mamelodi Sundowns vs Lamontville Golden Arrows - 6:0,PSL,Manqoba Mngqithi/Rulani Mokeona,174,2021/22,Lamontville Golden Arrows,0,0,0,0,0,0,0,,,,,
2255,58.83,59.17,47.8,54,Mamelodi Sundowns,Accurate passes,2nd half,George Maluleka,Bradley Ralani,Positional attacks,65.5,63.6,1254,Mamelodi Sundowns,1255,0.0036052,12/04/2022,Mamelodi Sundowns vs Lamontville Golden Arrows - 6:0,PSL,Manqoba Mngqithi/Rulani Mokeona,174,2021/22,Lamontville Golden Arrows,0,0,0,0,1,0,1,,,,,
2258,58.9,59.23,64,60.4,Mamelodi Sundowns,Accurate passes,2nd half,Bradley Ralani,Gaston Sirino,Positional attacks,68.2,40.3,1256,Mamelodi Sundowns,1257,0.0025201,12/04/2022,Mamelodi Sundowns vs Lamontville Golden Arrows - 6:0,PSL,Manqoba Mngqithi/Rulani Mokeona,174,2021/22,Lamontville Golden Arrows,0,0,0,0,1,0,1,,,,,
2263,58.97,59.3,74.2,42,Mamelodi Sundowns,Accurate passes,2nd half,Gaston Sirino,Bradley Ralani,Passes into the penalty box,94.5,48.4,1258,Mamelodi Sundowns,1259,0.03105989,12/04/2022,Mamelodi Sundowns vs Lamontville Golden Arrows - 6:0,PSL,Manqoba Mngqithi/Rulani Mokeona,174,2021/22,Lamontville Golden Arrows,0,0,0,0,1,0,1,,,,,
2267,58.98,59.32,94.5,48.4,Mamelodi Sundowns,Inaccurate passes,2nd half,Bradley Ralani,Thabani Zuke,Positional attacks,91.7,40.8,1261,Lamontville Golden Arrows,1262,0,12/04/2022,Mamelodi Sundowns vs Lamontville Golden Arrows - 6:0,PSL,Manqoba Mngqithi/Rulani Mokeona,174,2021/22,Lamontville Golden Arrows,0,0,0,0,0,1,1,,,,,
2270,59.02,59.35,3.1,30.3,Lamontville Golden Arrows,Accurate passes,2nd half,Nkosingiphile Gumede,Nqobeko Dlamini,Opp half lost balls,40.4,29.5,1263,Lamontville Golden Arrows,1264,0.0032159,12/04/2022,Mamelodi Sundowns vs Lamontville Golden Arrows - 6:0,PSL,Lehlohonolo Seema,174,2021/22,Mamelodi Sundowns,0,0,0,0,1,0,1,,,,,
2274,59.08,59.42,21.2,20.9,Lamontville Golden Arrows,Inaccurate passes,2nd half,Nqobeko Dlamini,Andile Jali,Opp half pick-ups,40.4,29.5,1265,Mamelodi Sundowns,1266,0,12/04/2022,Mamelodi Sundowns vs Lamontville Golden Arrows - 6:0,PSL,Lehlohonolo Seema,174,2021/22,Mamelodi Sundowns,0,0,0,0,0,1,1,,,,,
2278,59.23,59.57,56.4,40,Mamelodi Sundowns,Accurate passes,2nd half,Andile Jali,Bradley Ralani,Positional attacks,81.1,60.9,1268,Mamelodi Sundowns,1269,0.01066784,12/04/2022,Mamelodi Sundowns vs Lamontville Golden Arrows - 6:0,PSL,Manqoba Mngqithi/Rulani Mokeona,174,2021/22,Lamontville Golden Arrows,0,0,0,0,1,0,1,,,,,
2281,59.33,59.67,90.4,55.2,Mamelodi Sundowns,Inaccurate passes,2nd half,Bradley Ralani,Siyavuya Ndlovu,Positional attacks,93.3,52.2,1270,Lamontville Golden Arrows,1271,0,12/04/2022,Mamelodi Sundowns vs Lamontville Golden Arrows - 6:0,PSL,Manqoba Mngqithi/Rulani Mokeona,174,2021/22,Lamontville Golden Arrows,0,0,0,0,0,1,1,,,,,
2288,59.37,59.7,85.5,52.7,Mamelodi Sundowns,Accurate passes,2nd half,Bradley Ralani,Lyle Lakay,Positional attacks,75.3,52.2,1272,Mamelodi Sundowns,1273,-0.00551751,12/04/2022,Mamelodi Sundowns vs Lamontville Golden Arrows - 6:0,PSL,Manqoba Mngqithi/Rulani Mokeona,174,2021/22,Lamontville Golden Arrows,0,0,0,0,1,0,1,,,,,
2291,59.4,59.73,75.3,52.2,Mamelodi Sundowns,Accurate passes,2nd half,Lyle Lakay,Gaston Sirino,Positional attacks,81.7,45.7,1273,Mamelodi Sundowns,1274,0.00453681,12/04/2022,Mamelodi Sundowns vs Lamontville Golden Arrows - 6:0,PSL,Manqoba Mngqithi/Rulani Mokeona,174,2021/22,Lamontville Golden Arrows,0,0,0,0,1,0,1,,,,,
2294,59.43,59.77,81.7,45.7,Mamelodi Sundowns,Accurate passes,2nd half,Gaston Sirino,Bradley Ralani,Positional attacks,90.8,60.6,1274,Mamelodi Sundowns,1275,0.0062987,12/04/2022,Mamelodi Sundowns vs Lamontville Golden Arrows - 6:0,PSL,Manqoba Mngqithi/Rulani Mokeona,174,2021/22,Lamontville Golden Arrows,0,0,0,0,1,0,1,,,,,
2300,59.5,59.83,91.7,60.8,Mamelodi Sundowns,Inaccurate passes,2nd half,Bradley Ralani,Thabani Zuke,Positional attacks,97.5,37.2,1276,Lamontville Golden Arrows,1277,0,12/04/2022,Mamelodi Sundowns vs Lamontville Golden Arrows - 6:0,PSL,Manqoba Mngqithi/Rulani Mokeona,174,2021/22,Lamontville Golden Arrows,0,0,0,0,0,1,1,,,,,
2304,60.13,60.47,105,0,Mamelodi Sundowns,Inaccurate passes,2nd half,Lyle Lakay,Velemseni Ndwandwe,Interceptions,102.6,25.3,1278,Lamontville Golden Arrows,1279,0,12/04/2022,Mamelodi Sundowns vs Lamontville Golden Arrows - 6:0,PSL,Manqoba Mngqithi/Rulani Mokeona,174,2021/22,Lamontville Golden Arrows,0,0,0,0,0,1,1,,,,,
2311,60.2,60.53,78.3,12.8,Mamelodi Sundowns,Accurate passes,2nd half,Khuliso Mudau,Mosa Lebusa,Air challenges won,82.7,28.7,1280,Mamelodi Sundowns,1281,0.01109805,12/04/2022,Mamelodi Sundowns vs Lamontville Golden Arrows - 6:0,PSL,Manqoba Mngqithi/Rulani Mokeona,174,2021/22,Lamontville Golden Arrows,0,0,0,0,1,0,1,,,,,
2320,60.27,60.6,87.1,14.3,Mamelodi Sundowns,Accurate passes,2nd half,Andile Jali,George Maluleka,Corner attacks,88.8,16.7,1284,Mamelodi Sundowns,1285,0.0111372,12/04/2022,Mamelodi Sundowns vs Lamontville Golden Arrows - 6:0,PSL,Manqoba Mngqithi/Rulani Mokeona,174,2021/22,Lamontville Golden Arrows,0,0,0,0,1,0,1,,,,,
2326,60.27,60.6,88.8,16.7,Mamelodi Sundowns,Accurate passes,2nd half,George Maluleka,Gaston Sirino,Corner attacks,94.8,12.7,1285,Mamelodi Sundowns,1286,0,12/04/2022,Mamelodi Sundowns vs Lamontville Golden Arrows - 6:0,PSL,Manqoba Mngqithi/Rulani Mokeona,174,2021/22,Lamontville Golden Arrows,0,0,0,0,1,0,1,,,,,
2331,60.3,60.63,95.8,14.9,Mamelodi Sundowns,Inaccurate passes,2nd half,Gaston Sirino,Peter Shalulile,Corner attacks,102,37.4,1287,Mamelodi Sundowns,1288,0,12/04/2022,Mamelodi Sundowns vs Lamontville Golden Arrows - 6:0,PSL,Manqoba Mngqithi/Rulani Mokeona,174,2021/22,Lamontville Golden Arrows,0,0,0,0,0,1,1,,,,,
2337,60.33,60.67,91.7,32.9,Mamelodi Sundowns,Shots,2nd half,Mosa Lebusa,Mosa Lebusa,Opp half pick-ups,91.7,32.9,1291,Mamelodi Sundowns,1291,0,12/04/2022,Mamelodi Sundowns vs Lamontville Golden Arrows - 6:0,PSL,Manqoba Mngqithi/Rulani Mokeona,174,2021/22,Lamontville Golden Arrows,1,0,0,0,0,0,0,,,,,
2345,60.4,60.73,94.8,45.2,Mamelodi Sundowns,Accurate passes,2nd half,Brian Onyango,Bradley Ralani,Corner attacks,87.6,47.9,1292,Mamelodi Sundowns,1293,0,12/04/2022,Mamelodi Sundowns vs Lamontville Golden Arrows - 6:0,PSL,Manqoba Mngqithi/Rulani Mokeona,174,2021/22,Lamontville Golden Arrows,0,0,0,0,1,0,1,,,,,
2350,60.47,60.8,85.7,36.1,Mamelodi Sundowns,Successful dribbles,2nd half,Bradley Ralani,Bradley Ralani,Corner attacks,78.4,32.6,1295,Mamelodi Sundowns,1296,0,12/04/2022,Mamelodi Sundowns vs Lamontville Golden Arrows - 6:0,PSL,Manqoba Mngqithi/Rulani Mokeona,174,2021/22,Lamontville Golden Arrows,0,0,0,0,0,0,0,,,,,
2353,60.53,60.87,78.4,32.6,Mamelodi Sundowns,Accurate passes,2nd half,Bradley Ralani,George Maluleka,Passes into the penalty box,85,16.5,1296,Mamelodi Sundowns,1297,0.00568123,12/04/2022,Mamelodi Sundowns vs Lamontville Golden Arrows - 6:0,PSL,Manqoba Mngqithi/Rulani Mokeona,174,2021/22,Lamontville Golden Arrows,0,0,0,0,1,0,1,,,,,
2354,60.57,60.9,85,16.5,Mamelodi Sundowns,Inaccurate passes,2nd half,George Maluleka,Gaston Sirino,Offsides,95.5,18.3,1297,Mamelodi Sundowns,1298,0,12/04/2022,Mamelodi Sundowns vs Lamontville Golden Arrows - 6:0,PSL,Manqoba Mngqithi/Rulani Mokeona,174,2021/22,Lamontville Golden Arrows,0,0,0,0,0,1,1,,,,,
2360,61.07,61.4,87.1,38.3,Mamelodi Sundowns,Accurate passes,2nd half,Peter Shalulile,Bradley Ralani,Positional attacks,83.3,33.5,1299,Mamelodi Sundowns,1300,0,12/04/2022,Mamelodi Sundowns vs Lamontville Golden Arrows - 6:0,PSL,Manqoba Mngqithi/Rulani Mokeona,174,2021/22,Lamontville Golden Arrows,0,0,0,0,1,0,1,,,,,
2364,61.08,61.42,83.3,33.5,Mamelodi Sundowns,Inaccurate passes,2nd half,Bradley Ralani,Themba Zwane,Positional attacks,91.9,21.4,1300,Mamelodi Sundowns,1301,0,12/04/2022,Mamelodi Sundowns vs Lamontville Golden Arrows - 6:0,PSL,Manqoba Mngqithi/Rulani Mokeona,174,2021/22,Lamontville Golden Arrows,0,0,0,0,0,1,1,,,,,
2370,61.42,61.75,79.7,55.3,Lamontville Golden Arrows,Accurate passes,2nd half,Pule Mmodi,Themba Mantshiyane,Positional attacks,92.2,62,1302,Lamontville Golden Arrows,1303,0.005318,12/04/2022,Mamelodi Sundowns vs Lamontville Golden Arrows - 6:0,PSL,Lehlohonolo Seema,174,2021/22,Mamelodi Sundowns,0,0,0,0,1,0,1,,,,,
2372,61.45,61.78,96.5,62.4,Lamontville Golden Arrows,Inaccurate passes,2nd half,Themba Mantshiyane,Brian Onyango,Positional attacks,96.9,37.7,1304,Mamelodi Sundowns,1305,0,12/04/2022,Mamelodi Sundowns vs Lamontville Golden Arrows - 6:0,PSL,Lehlohonolo Seema,174,2021/22,Mamelodi Sundowns,0,0,0,0,0,1,1,,,,,
2382,62.07,62.4,105,68,Lamontville Golden Arrows,Accurate passes,2nd half,Nduduzo Sibiya,Brian Onyango,Errors,100.1,36.8,1306,Mamelodi Sundowns,1307,0.21952772,12/04/2022,Mamelodi Sundowns vs Lamontville Golden Arrows - 6:0,PSL,Lehlohonolo Seema,174,2021/22,Mamelodi Sundowns,0,0,0,0,1,0,1,,,,,
2386,62.08,62.42,98.8,38.8,Lamontville Golden Arrows,Shots,2nd half,Sera Motebang,Sera Motebang,Corner attacks,98.8,38.8,1308,Lamontville Golden Arrows,1308,0,12/04/2022,Mamelodi Sundowns vs Lamontville Golden Arrows - 6:0,PSL,Lehlohonolo Seema,174,2021/22,Mamelodi Sundowns,1,0,0,0,0,0,0,,,,,
2389,62.47,62.8,46.5,11.8,Mamelodi Sundowns,Accurate passes,2nd half,Gaston Sirino,Khuliso Mudau,Positional attacks,36.2,1.2,1310,Mamelodi Sundowns,1311,-0.00258273,12/04/2022,Mamelodi Sundowns vs Lamontville Golden Arrows - 6:0,PSL,Manqoba Mngqithi/Rulani Mokeona,174,2021/22,Lamontville Golden Arrows,0,0,0,0,1,0,1,,,,,
2392,62.5,62.83,36.2,1.2,Mamelodi Sundowns,Accurate passes,2nd half,Khuliso Mudau,Nkosingiphile Gumede,Goals conceded,95.9,36.9,1311,Lamontville Golden Arrows,1312,0.09678835,12/04/2022,Mamelodi Sundowns vs Lamontville Golden Arrows - 6:0,PSL,Manqoba Mngqithi/Rulani Mokeona,174,2021/22,Lamontville Golden Arrows,0,0,0,0,1,0,1,,,,,
2394,62.52,63.35,95.9,36.9,Mamelodi Sundowns,Goals,2nd half,Peter Shalulile,Brian Onyango,Positional attacks,105,34,1313,Mamelodi Sundowns,1314,0,12/04/2022,Mamelodi Sundowns vs Lamontville Golden Arrows - 6:0,PSL,Manqoba Mngqithi/Rulani Mokeona,174,2021/22,Lamontville Golden Arrows,0,0,1,0,0,0,0,,,,,
2396,62.53,62.87,28.7,13.9,Mamelodi Sundowns,Accurate passes,2nd half,Brian Onyango,Gaston Sirino,Positional attacks,39.4,9.5,1314,Mamelodi Sundowns,1315,0.00155229,12/04/2022,Mamelodi Sundowns vs Lamontville Golden Arrows - 6:0,PSL,Manqoba Mngqithi/Rulani Mokeona,174,2021/22,Lamontville Golden Arrows,0,0,0,0,1,0,1,,,,,
2398,62.55,62.88,39.4,9.5,Mamelodi Sundowns,Accurate passes,2nd half,Gaston Sirino,Khuliso Mudau,Positional attacks,43.9,0.3,1315,Mamelodi Sundowns,1316,0.00033625,12/04/2022,Mamelodi Sundowns vs Lamontville Golden Arrows - 6:0,PSL,Manqoba Mngqithi/Rulani Mokeona,174,2021/22,Lamontville Golden Arrows,0,0,0,0,1,0,1,,,,,
2400,62.6,62.93,45.1,2.2,Mamelodi Sundowns,Accurate passes,2nd half,Khuliso Mudau,George Maluleka,Positional attacks,65.8,1.9,1317,Mamelodi Sundowns,1318,0.00496716,12/04/2022,Mamelodi Sundowns vs Lamontville Golden Arrows - 6:0,PSL,Manqoba Mngqithi/Rulani Mokeona,174,2021/22,Lamontville Golden Arrows,0,0,0,0,1,0,1,,,,,
2409,62.7,63.03,92.3,9.8,Mamelodi Sundowns,Accurate passes,2nd half,George Maluleka,Lyle Lakay,Positional attacks,96.3,46.3,1319,Mamelodi Sundowns,1320,0.02375603,12/04/2022,Mamelodi Sundowns vs Lamontville Golden Arrows - 6:0,PSL,Manqoba Mngqithi/Rulani Mokeona,174,2021/22,Lamontville Golden Arrows,0,0,0,0,1,0,1,,,,,
2410,62.73,63.07,96.3,46.3,Mamelodi Sundowns,Inaccurate passes,2nd half,Lyle Lakay,Thabani Zuke,Positional attacks,105,68,1320,Lamontville Golden Arrows,1321,0,12/04/2022,Mamelodi Sundowns vs Lamontville Golden Arrows - 6:0,PSL,Manqoba Mngqithi/Rulani Mokeona,174,2021/22,Lamontville Golden Arrows,0,0,0,0,0,1,1,,,,,
